GLOBALEVENTID,SQLDATE,DATEADDED,MonthYear,Year,Actor1Name,Actor1Code,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2Code,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,AvgTone,NumMentions,NumSources,NumArticles,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Type,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
1248547711,20250608,20250608233000,202506,2025,GOVERNMENT,GOV,,GOV,,,,,1,043,043,04,1,2.8,-0.99009900990099,10,1,10,Benin,BN,1,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html
1248547620,20250608,20250608233000,202506,2025,BENIN,BEN,BEN,,CONGOLESE,COD,COD,,1,042,042,04,1,1.9,-0.99009900990099,10,1,10,"Kouilou, Niari, Congo",CF,4,CF07,-2.78556,11.8419,https://fr.allafrica.com/stories/202506080145.html
1248547597,20250608,20250608233000,202506,2025,,,,,BENIN,BEN,BEN,,1,043,043,04,1,2.8,-0.99009900990099,10,1,10,Benin,BN,1,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html
1248547602,20250608,20250608233000,202506,2025,,,,,GOVERNMENT,GOV,,GOV,1,042,042,04,1,1.9,-0.99009900990099,10,1,10,Benin,BN,1,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html
1248547650,20250608,20250608233000,202506,2025,CONGOLESE,COD,COD,,BENIN,BEN,BEN,,1,043,043,04,1,2.8,-0.99009900990099,10,1,10,Benin,BN,1,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html
1248542077,20250608,20250608221500,202506,2025,GOVERNMENT,GOV,,GOV,,,,,1,111,111,11,3,-2.0,-8.45070422535211,6,1,6,Benin,BN,1,BN,9.5,2.25,https://blueprint.ng/defamation-edo-government-vows-action-against-ex-commissioner/
1248542331,20250608,20250608221500,202506,2025,NIGERIA,NGA,NGA,,,,,,1,051,051,05,1,3.4,8.49358974358974,2,1,2,Benin,BN,1,BN,9.5,2.25,https://theeagleonline.com.ng/tribute-to-late-justice-uwais-by-richard-oma-ahonaruogho/
1245269815,20250521,20250521193000,202505,2025,BENIN,BENEDU,BEN,EDU,,,,,0,120,120,12,3,-4.0,-3.97196261682243,7,1,7,"Lagos, Lagos, Nigeria",NI,4,NI05,6.45306,3.39583,https://saharareporters.com/2025/05/21/nigerian-police-ig-egbetokun-orders-probe-killing-14-year-old-waec-candidate-ibadan
1245269816,20250521,20250521193000,202505,2025,BENIN,BENEDU,BEN,EDU,OPERATIVE,SPY,,SPY,0,182,182,18,4,-9.5,-3.97196261682243,3,1,3,"Lagos, Lagos, Nigeria",NI,4,NI05,6.45306,3.39583,https://saharareporters.com/2025/05/21/nigerian-police-ig-egbetokun-orders-probe-killing-14-year-old-waec-candidate-ibadan
1245269817,20250521,20250521193000,202505,2025,BENIN,BENEDU,BEN,EDU,OPERATIVE,SPY,,SPY,0,182,182,18,4,-9.5,-3.97196261682243,4,1,4,"Lagos, Lagos, Nigeria",NI,4,NI05,6.45306,3.39583,https://saharareporters.com/2025/05/21/nigerian-police-ig-egbetokun-orders-probe-killing-14-year-old-waec-candidate-ibadan
1245267427,20250521,20250521191500,202505,2025,BENIN,BEN,BEN,,QATAR,QAT,QAT,,1,040,040,04,1,1.0,3.27272727272728,5,1,5,Benin,BN,1,BN,9.5,2.25,https://www.ecofinagency.com/news-infrastructures/2105-46921-benin-qatar-explore-direct-air-link-and-new-national-airline
1245268058,20250521,20250521191500,202505,2025,MEDIA,MED,,MED,QATAR,QATBUS,QAT,BUS,1,020,020,02,1,3.0,3.27272727272728,5,1,5,Benin,BN,1,BN,9.5,2.25,https://www.ecofinagency.com/news-infrastructures/2105-46921-benin-qatar-explore-direct-air-link-and-new-national-airline
1245285382,20250521,20250521210000,202505,2025,MARTINIQUE,FRAMTQ,FRA,,BENIN,BEN,BEN,,0,043,043,04,1,2.8,1.15830115830116,10,1,10,Benin,BN,1,BN,9.5,2.25,https://la1ere.franceinfo.fr/martinique/la-martinique-renforce-ses-liens-culturels-et-historiques-avec-le-benin-1588665.html
1245285239,20250521,20250521210000,202505,2025,BENIN,BEN,BEN,,MARTINIQUE,FRAMTQ,FRA,,0,042,042,04,1,1.9,1.15830115830116,10,1,10,Benin,BN,1,BN,9.5,2.25,https://la1ere.franceinfo.fr/martinique/la-martinique-renforce-ses-liens-culturels-et-historiques-avec-le-benin-1588665.html
1245285240,20250521,20250521210000,202505,2025,BENIN,BEN,BEN,,MARTINIQUE,FRAMTQ,FRA,,0,051,051,05,1,3.4,1.15830115830116,10,1,10,Benin,BN,1,BN,9.5,2.25,https://la1ere.franceinfo.fr/martinique/la-martinique-renforce-ses-liens-culturels-et-historiques-avec-le-benin-1588665.html
1245289874,20250521,20250521214500,202505,2025,BENIN,BENGOV,BEN,GOV,NIGER,NER,NER,,0,112,112,11,3,-2.0,-9.0,2,1,2,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/news/world/ecowas-looks-to-regional-force-as-jihadist-attacks-spike/
1245289872,20250521,20250521214500,202505,2025,BENIN,BENGOV,BEN,GOV,BURKINA FASO,BFA,BFA,,0,112,112,11,3,-2.0,-9.0,4,1,4,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/news/world/ecowas-looks-to-regional-force-as-jihadist-attacks-spike/
1245289875,20250521,20250521214500,202505,2025,BENIN,BENGOV,BEN,GOV,NIGER,NER,NER,,0,112,112,11,3,-2.0,-9.0,8,1,8,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/news/world/ecowas-looks-to-regional-force-as-jihadist-attacks-spike/
1245289873,20250521,20250521214500,202505,2025,BENIN,BENGOV,BEN,GOV,BURKINA FASO,BFA,BFA,,0,112,112,11,3,-2.0,-9.0,6,1,6,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/news/world/ecowas-looks-to-regional-force-as-jihadist-attacks-spike/
1245274463,20250521,20250521200000,202505,2025,ABDUCTOR,CRM,,CRM,,,,,1,084,084,08,2,7.0,-8.30449826989619,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/21/edo-abducted-labour-party-chairman-still-missing-three-weeks-after-payment-of-ransom/
1245274676,20250521,20250521200000,202505,2025,GOVERNMENT,GOV,,GOV,,,,,0,133,133,13,3,-5.8,-8.30449826989619,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/21/edo-abducted-labour-party-chairman-still-missing-three-weeks-after-payment-of-ransom/
1245275002,20250521,20250521200000,202505,2025,PROTESTER,OPP,,OPP,,,,,1,110,110,11,3,-2.0,-8.30449826989619,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/21/edo-abducted-labour-party-chairman-still-missing-three-weeks-after-payment-of-ransom/
1245275003,20250521,20250521200000,202505,2025,PROTESTER,OPP,,OPP,,,,,0,112,112,11,3,-2.0,-8.30449826989619,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/21/edo-abducted-labour-party-chairman-still-missing-three-weeks-after-payment-of-ransom/
1245274243,20250521,20250521200000,202505,2025,,,,,GOVERNMENT,GOV,,GOV,1,181,181,18,4,-9.0,-8.30449826989619,3,1,3,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/21/edo-abducted-labour-party-chairman-still-missing-three-weeks-after-payment-of-ransom/
1245274468,20250521,20250521200000,202505,2025,KIDNAPPER,CRM,,CRM,BENIN,BEN,BEN,,0,181,181,18,4,-9.0,-8.30449826989619,4,1,4,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/21/edo-abducted-labour-party-chairman-still-missing-three-weeks-after-payment-of-ransom/
1245274685,20250521,20250521200000,202505,2025,GOVERNMENT,GOV,,GOV,BENIN,BEN,BEN,,1,181,181,18,4,-9.0,-8.30449826989619,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/21/edo-abducted-labour-party-chairman-still-missing-three-weeks-after-payment-of-ransom/
1245273751,20250521,20250521193000,202505,2025,MINIST,GOV,,GOV,,,,,0,030,030,03,1,4.0,0.68787618228718,10,1,10,"Couffo, Kouffo, Benin",BN,5,BN12,7.08333,1.83333,https://lanouvelletribune.info/2025/05/conseil-des-ministres-au-benin-liste-des-membres-du-conseil-de-regulation-de-larmp/
1245262343,20250521,20250521184500,202505,2025,BENIN,BEN,BEN,,GOVERNOR,GOV,,GOV,1,080,080,08,2,5.0,-4.0,4,1,4,Benin,BN,1,BN,9.5,2.25,https://thesun.ng/edo-loses-over-1bn-annually-to-cult-related-violence-says-gov-okpebholo/
1245262344,20250521,20250521184500,202505,2025,BENIN,BEN,BEN,,NIGERIA,NGA,NGA,,1,020,020,02,1,3.0,-4.0,2,1,2,Benin,BN,1,BN,9.5,2.25,https://thesun.ng/edo-loses-over-1bn-annually-to-cult-related-violence-says-gov-okpebholo/
1245262383,20250521,20250521184500,202505,2025,BUSINESS,BUS,,BUS,RESIDENTS,CVL,,CVL,0,051,051,05,1,3.4,-4.0,4,1,4,Benin,BN,1,BN,9.5,2.25,https://thesun.ng/edo-loses-over-1bn-annually-to-cult-related-violence-says-gov-okpebholo/
1245262738,20250521,20250521184500,202505,2025,GOVERNOR,GOV,,GOV,CITIZEN,CVL,,CVL,0,100,100,10,3,-5.0,-4.0,4,1,4,Benin,BN,1,BN,9.5,2.25,https://thesun.ng/edo-loses-over-1bn-annually-to-cult-related-violence-says-gov-okpebholo/
1245262340,20250521,20250521184500,202505,2025,BENIN,BEN,BEN,,CHINA,CHN,CHN,,1,042,042,04,1,1.9,4.06932931424265,1,1,1,"Porto-Novo, Qué, Benin",BN,4,BN16,6.48333,2.61667,http://www.ctgtribune.com/list_60kb9/5kw7dc.html
1245262442,20250521,20250521184500,202505,2025,CHINA,CHN,CHN,,BENIN,BEN,BEN,,1,043,043,04,1,2.8,4.06932931424265,1,1,1,"Porto-Novo, Qué, Benin",BN,4,BN16,6.48333,2.61667,http://www.ctgtribune.com/list_60kb9/5kw7dc.html
1245262444,20250521,20250521184500,202505,2025,CHINESE,CHN,CHN,,PORTO NOVO,BEN,BEN,,1,046,046,04,1,7.0,4.06932931424265,6,1,6,"Porto-Novo, Qué, Benin",BN,4,BN16,6.48333,2.61667,http://www.ctgtribune.com/list_60kb9/5kw7dc.html
1245262339,20250521,20250521184500,202505,2025,PORTO NOVO,BEN,BEN,,CHINESE,CHN,CHN,,1,040,040,04,1,1.0,4.06932931424265,10,1,10,"Porto-Novo, Qué, Benin",BN,4,BN16,6.48333,2.61667,http://www.ctgtribune.com/list_60kb9/5kw7dc.html
1245262342,20250521,20250521184500,202505,2025,PORTO NOVO,BEN,BEN,,CHINESE,CHN,CHN,,1,046,046,04,1,7.0,4.06932931424265,6,1,6,"Porto-Novo, Qué, Benin",BN,4,BN16,6.48333,2.61667,http://www.ctgtribune.com/list_60kb9/5kw7dc.html
1245262341,20250521,20250521184500,202505,2025,BENIN,BEN,BEN,,CHINA,CHN,CHN,,1,042,042,04,1,1.9,4.06932931424265,2,1,2,"Lufeng, Guangdong, China",CH,4,CH30,22.9459,115.642,http://www.ctgtribune.com/list_60kb9/5kw7dc.html
1245262441,20250521,20250521184500,202505,2025,CHINESE,CHN,CHN,,PORTO NOVO,BEN,BEN,,1,040,040,04,1,1.0,4.06932931424265,10,1,10,"Lufeng, Guangdong, China",CH,4,CH30,22.9459,115.642,http://www.ctgtribune.com/list_60kb9/5kw7dc.html
1245262443,20250521,20250521184500,202505,2025,CHINA,CHN,CHN,,BENIN,BEN,BEN,,1,043,043,04,1,2.8,4.06932931424265,2,1,2,"Lufeng, Guangdong, China",CH,4,CH30,22.9459,115.642,http://www.ctgtribune.com/list_60kb9/5kw7dc.html
1245262345,20250521,20250521184500,202505,2025,BENIN,BEN,BEN,,NIGERIA,NGA,NGA,,1,020,020,02,1,3.0,-4.0,2,1,2,Benin,BN,1,BN,9.5,2.25,https://thesun.ng/edo-loses-over-1bn-annually-to-cult-related-violence-says-gov-okpebholo/
1246692546,20250529,20250529091500,202505,2025,LAWMAKER,LEG,,LEG,,,,,1,090,090,09,2,-2.0,-2.53521126760564,3,1,3,Benin,BN,1,BN,9.5,2.25,https://theeagleonline.com.ng/private-varsities-vcs-summoned-over-alleged-certificate-racketeering/
1246692549,20250529,20250529091500,202505,2025,LAWMAKER,LEG,,LEG,,,,,0,112,112,11,3,-2.0,-2.53521126760564,10,1,10,Benin,BN,1,BN,9.5,2.25,https://theeagleonline.com.ng/private-varsities-vcs-summoned-over-alleged-certificate-racketeering/
1246692551,20250529,20250529091500,202505,2025,LAWMAKER,LEG,,LEG,BENIN,BEN,BEN,,1,090,090,09,2,-2.0,-2.53521126760564,2,1,2,Benin,BN,1,BN,9.5,2.25,https://theeagleonline.com.ng/private-varsities-vcs-summoned-over-alleged-certificate-racketeering/
1246688437,20250529,20250529083000,202505,2025,MINIST,GOV,,GOV,,,,,0,060,060,06,2,6.0,-2.6302478502782,6,1,6,Benin,BN,1,BN,9.5,2.25,http://lesoftonline.net/articles/la-justice-%c3%a9l%c3%a8ve-une-nation
1246688456,20250529,20250529083000,202505,2025,GOVERNMENT,GOV,,GOV,,,,,1,1821,182,18,4,-9.0,-2.6302478502782,6,1,6,Benin,BN,1,BN,9.5,2.25,http://lesoftonline.net/articles/la-justice-%c3%a9l%c3%a8ve-une-nation
1246682738,20250529,20250529081500,202505,2025,BENIN,BEN,BEN,,COMPANY,BUS,,BUS,1,051,051,05,1,3.4,4.56026058631922,2,1,2,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/features/health/110634-benefit-from-nepl-seplat-energy-healthcare-scheme/
1246705888,20250529,20250529104500,202505,2025,GOVERNMENT,GOV,,GOV,,,,,1,030,030,03,1,4.0,-3.0721030416431,14,1,14,Benin,BN,1,BN,9.5,2.25,https://nigerianobservernews.com/2025/05/edo-govt-rallies-residents-for-statewide-sanitation-exercise/
1246705896,20250529,20250529104500,202505,2025,GOVERNMENT,GOV,,GOV,,,,,1,051,051,05,1,3.4,-4.4145815574387,10,1,10,Benin,BN,1,BN,9.5,2.25,https://nigerianobservernews.com/2025/05/eirs-dismisses-allegations-by-ex-commissioner-defends-rising-igr-profile/
1246705491,20250529,20250529104500,202505,2025,BENIN,BEN,BEN,,GOVERNMENT,GOVGOV,,GOV,0,010,010,01,1,0.0,1.49253731343283,2,1,2,Benin,BN,1,BN,9.5,2.25,https://nigerianobservernews.com/2025/05/cultists-arms-holders-in-edo-get-amnesty/
1246705492,20250529,20250529104500,202505,2025,BENIN,BEN,BEN,,GOVERNMENT,GOVGOV,,GOV,0,051,051,05,1,3.4,1.49253731343283,2,1,2,Benin,BN,1,BN,9.5,2.25,https://nigerianobservernews.com/2025/05/cultists-arms-holders-in-edo-get-amnesty/
1246705954,20250529,20250529104500,202505,2025,GOVERNOR,GOV,,GOV,BENIN CITY,NGA,NGA,,1,141,141,14,3,-6.5,-4.89795918367347,5,1,5,Benin,BN,1,BN,9.5,2.25,https://nigerianobservernews.com/2025/05/edo-govt-rallies-residents-for-statewide-sanitation-exercise/
1246716299,20250529,20250529114500,202505,2025,BENIN,BEN,BEN,,AFRICA,AFR,AFR,,0,051,051,05,1,3.4,0.0,4,1,4,Benin,BN,1,BN,9.5,2.25,https://www.tanzanianewsreports.com/uneca-unctad-convene-regional-dialogue-to-boost-climate-financing-for-african-sids/
1246716566,20250529,20250529114500,202505,2025,ETHIOPIAN,ETH,ETH,,ETHIOPIA,ETHMED,ETH,MED,1,040,040,04,1,1.0,0.0,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.tanzanianewsreports.com/uneca-unctad-convene-regional-dialogue-to-boost-climate-financing-for-african-sids/
1247090715,20250531,20250531094500,202505,2025,BENIN,BEN,BEN,,BENIN,BENMED,BEN,MED,1,110,110,11,3,-2.0,-2.95454545454546,4,1,4,"Ondo State, Ondo, Nigeria",NI,5,NI48,7.16667,5.08333,https://thesun.ng/bedc-condemns-alleged-takeover-of-electricity-distribution-operations-by-ondo-govt/
1247101398,20250531,20250531113000,202505,2025,BENIN,BEN,BEN,,,,,,0,192,192,19,4,-9.5,-1.64880461665293,2,1,2,"Agbara, Ondo, Nigeria",NI,4,NI48,7.0053,5.1982,https://www.opinionnigeria.com/courage-at-the-border-why-prince-orji-ugochukwu-must-be-celebrated-by-isaac-asabor/
1247101399,20250531,20250531113000,202505,2025,BENIN,BEN,BEN,,,,,,0,192,192,19,4,-9.5,-1.64880461665293,2,1,2,"Agbara, Ondo, Nigeria",NI,4,NI48,7.0053,5.1982,https://www.opinionnigeria.com/courage-at-the-border-why-prince-orji-ugochukwu-must-be-celebrated-by-isaac-asabor/
1247101400,20250531,20250531113000,202505,2025,BENIN,BEN,BEN,,,,,,0,192,192,19,4,-9.5,-1.64880461665293,6,1,6,Benin,BN,1,BN,9.5,2.25,https://www.opinionnigeria.com/courage-at-the-border-why-prince-orji-ugochukwu-must-be-celebrated-by-isaac-asabor/
1247096953,20250531,20250531104500,202505,2025,BENIN,BEN,BEN,,,,,,1,010,010,01,1,0.0,-2.8735632183908,4,1,4,"Niger Delta, Nigeria (general), Nigeria",NI,4,NI00,4.83333,6.0,https://leadership.ng/ijaw-community-seeks-nddcs-intervention-on-road-project-abandoned-for-11-years/
1247096954,20250531,20250531104500,202505,2025,BENIN,BEN,BEN,,,,,,1,051,051,05,1,3.4,-2.8735632183908,4,1,4,Benin,BN,1,BN,9.5,2.25,https://leadership.ng/ijaw-community-seeks-nddcs-intervention-on-road-project-abandoned-for-11-years/
1247120003,20250531,20250531141500,202505,2025,ZIMBABWE,ZWE,ZWE,,AFRICA,AFR,AFR,,1,042,042,04,1,1.9,6.86106346483705,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.legit.ng/entertainment/celebrities/1657682-annie-idibia-macaulay-arrives-zimbabwe-international-guest-honour-prestigious-event/
1247119573,20250531,20250531141500,202505,2025,GOVERNMENT,GOV,,GOV,,,,,0,191,191,19,4,-9.5,1.28755364806867,4,1,4,Benin,BN,1,BN,9.5,2.25,https://leadership.ng/i-dont-interfere-with-edo-lg-funds-gov-okpebholo/
1247119572,20250531,20250531141500,202505,2025,GOVERNMENT,GOV,,GOV,,,,,0,191,191,19,4,-9.5,1.28755364806867,4,1,4,Benin,BN,1,BN,9.5,2.25,https://leadership.ng/i-dont-interfere-with-edo-lg-funds-gov-okpebholo/
1246825125,20250529,20250529230000,202505,2025,BENIN,BEN,BEN,,NIGER,NER,NER,,1,112,112,11,3,-2.0,-2.17983651226158,10,1,10,"Niamey, Niamey, Niger",NG,4,NG08,13.5167,2.11667,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres
1246825360,20250529,20250529230000,202505,2025,NIGER,NERGOV,NER,GOV,NIGER,NER,NER,,1,040,040,04,1,1.0,-2.17983651226158,6,1,6,Benin,BN,1,BN,9.5,2.25,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres
1246825219,20250529,20250529230000,202505,2025,FRENCH,FRA,FRA,,NIGER,NERGOV,NER,GOV,1,042,042,04,1,1.9,-2.17983651226158,8,1,8,Benin,BN,1,BN,9.5,2.25,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres
1246825361,20250529,20250529230000,202505,2025,NIGER,NERGOV,NER,GOV,NIGER,NER,NER,,1,040,040,04,1,1.0,-2.17983651226158,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres
1246825357,20250529,20250529230000,202505,2025,NIGER,NERGOV,NER,GOV,FRENCH,FRA,FRA,,1,043,043,04,1,2.8,-2.17983651226158,8,1,8,Benin,BN,1,BN,9.5,2.25,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres
1247067542,20250531,20250531053000,202505,2025,INDUSTRY,BUS,,BUS,,,,,1,141,141,14,3,-6.5,4.95495495495496,8,1,8,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/news/how-dr-helen-chukwuemeke-is-transforming-nigerias-learning-landscape/
1247067616,20250531,20250531053000,202505,2025,COMMUNITY,CVL,,CVL,,,,,1,051,051,05,1,3.4,4.95495495495496,6,1,6,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/news/how-dr-helen-chukwuemeke-is-transforming-nigerias-learning-landscape/
1247067628,20250531,20250531053000,202505,2025,COMMUNITY,CVL,,CVL,NIGERIA,NGA,NGA,,1,051,051,05,1,3.4,4.95495495495496,2,1,2,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/news/how-dr-helen-chukwuemeke-is-transforming-nigerias-learning-landscape/
1247067629,20250531,20250531053000,202505,2025,COMMUNITY,CVL,,CVL,NIGERIA,NGA,NGA,,1,051,051,05,1,3.4,4.95495495495496,2,1,2,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/news/how-dr-helen-chukwuemeke-is-transforming-nigerias-learning-landscape/
1247059522,20250531,20250531040000,202505,2025,BENINESE,BEN,BEN,,CHINA,CHN,CHN,,1,040,040,04,1,1.0,3.33333333333334,2,1,2,China,CH,1,CH,35.0,105.0,http://www.china.org.cn/2025-05/31/content_117905128.shtml
1247059566,20250531,20250531040000,202505,2025,CHINA,CHN,CHN,,BENINESE,BEN,BEN,,1,040,040,04,1,1.0,3.33333333333334,4,1,4,China,CH,1,CH,35.0,105.0,http://www.china.org.cn/2025-05/31/content_117905128.shtml
1247059567,20250531,20250531040000,202505,2025,CHINA,CHN,CHN,,BENINESE,BENGOV,BEN,GOV,1,040,040,04,1,1.0,3.33333333333334,6,1,6,China,CH,1,CH,35.0,105.0,http://www.china.org.cn/2025-05/31/content_117905128.shtml
1247062976,20250531,20250531041500,202505,2025,BENIN,BEN,BEN,,MINIST,GOV,,GOV,1,040,040,04,1,1.0,2.72727272727273,10,1,10,Benin,BN,1,BN,9.5,2.25,http://spanish.xinhuanet.com/20250531/3412a07dc1d94d11b1cc5eaa39298440/c.html
1247063074,20250531,20250531041500,202505,2025,MINIST,GOV,,GOV,BENIN,BEN,BEN,,1,040,040,04,1,1.0,2.72727272727273,10,1,10,Benin,BN,1,BN,9.5,2.25,http://spanish.xinhuanet.com/20250531/3412a07dc1d94d11b1cc5eaa39298440/c.html
1247068698,20250531,20250531054500,202505,2025,BENIN,BEN,BEN,,,,,,0,010,010,01,1,0.0,-2.88461538461538,2,1,2,"Ondo State, Ondo, Nigeria",NI,5,NI48,7.16667,5.08333,https://www.nationalaccordnewspaper.com/bedc-rejects-takeover-plot-by-ondo/
1247068699,20250531,20250531054500,202505,2025,BENIN,BEN,BEN,,,,,,0,010,010,01,1,0.0,-2.88461538461538,2,1,2,"Ondo State, Ondo, Nigeria",NI,5,NI48,7.16667,5.08333,https://www.nationalaccordnewspaper.com/bedc-rejects-takeover-plot-by-ondo/
1247068700,20250531,20250531054500,202505,2025,BENIN,BEN,BEN,,PUBLICATION,MED,,MED,0,010,010,01,1,0.0,-2.88461538461538,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.nationalaccordnewspaper.com/bedc-rejects-takeover-plot-by-ondo/
1247068701,20250531,20250531054500,202505,2025,BENIN,BEN,BEN,,PUBLICATION,MED,,MED,0,020,020,02,1,3.0,-2.88461538461538,4,1,4,Benin,BN,1,BN,9.5,2.25,https://www.nationalaccordnewspaper.com/bedc-rejects-takeover-plot-by-ondo/
1221459517,20250119,20250119054500,202501,2025,BUSINESS,BUS,,BUS,,,,,1,018,018,01,1,3.4,1.73410404624278,6,1,6,Benin,BN,1,BN,9.5,2.25,https://law.walla.co.il/item/3715976
1221497674,20250119,20250119123000,202501,2025,MEDIA,MED,,MED,,,,,1,010,010,01,1,0.0,-4.8,10,1,10,Benin,BN,1,BN,9.5,2.25,https://icilome.com/2025/01/benin-rumeurs-de-coup-detat-le-gouvernement-dement-et-rassure-la-population/
1221497682,20250119,20250119123000,202501,2025,SPOKESMAN,MED,,MED,,,,,1,051,051,05,1,3.4,-4.8,10,1,10,Benin,BN,1,BN,9.5,2.25,https://icilome.com/2025/01/benin-rumeurs-de-coup-detat-le-gouvernement-dement-et-rassure-la-population/
1221525866,20250119,20250119173000,202501,2025,AMBASSADOR,GOV,,GOV,BENIN,BEN,BEN,,1,111,111,11,3,-2.0,3.31753554502369,4,1,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,4,NI11,9.08333,7.53333,https://newsghana.com.gh/cabo-verde-reinforces-commitment-to-ecowas-during-diplomatic-visit/
1221526200,20250119,20250119173000,202501,2025,NIGERIA,NGAGOV,NGA,GOV,BENIN,BEN,BEN,,1,111,111,11,3,-2.0,3.31753554502369,2,1,2,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,4,NI11,9.08333,7.53333,https://newsghana.com.gh/cabo-verde-reinforces-commitment-to-ecowas-during-diplomatic-visit/
1221544308,20250119,20250119204500,202501,2025,POLICE,COPGOV,,COP,CORRESPONDENT,MED,,MED,0,173,173,17,4,-5.0,-10.7255520504732,10,1,10,Benin,BN,1,BN,9.5,2.25,https://punchng.com/suspected-robbers-arrested-for-killing-e-hailing-driver-in-delta/
1221459508,20250119,20250119054500,202501,2025,BENIN,BEN,BEN,,BUSINESS,BUS,,BUS,1,018,018,01,1,3.4,1.73410404624278,4,1,4,Benin,BN,1,BN,9.5,2.25,https://law.walla.co.il/item/3715976
1221543972,20250119,20250119201500,202501,2025,JUDGE,JUD,,JUD,VILLAGE,CVL,,CVL,1,114,114,11,3,-2.0,-1.34529147982063,10,1,10,"Beroubouay, Borgou, Benin",BN,4,BN10,10.5416,2.72824,https://lanouvelletribune.info/2025/01/benin-13-chefs-de-village-de-bembereke-demissionnent-en-soutien-a-leur-ca/
1221525865,20250119,20250119173000,202501,2025,AMBASSADOR,GOV,,GOV,BENIN,BEN,BEN,,1,111,111,11,3,-2.0,3.31753554502369,2,1,2,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,4,NI11,9.08333,7.53333,https://newsghana.com.gh/cabo-verde-reinforces-commitment-to-ecowas-during-diplomatic-visit/
1221526199,20250119,20250119173000,202501,2025,NIGERIA,NGAGOV,NGA,GOV,BENIN,BEN,BEN,,1,111,111,11,3,-2.0,3.31753554502369,2,1,2,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,4,NI11,9.08333,7.53333,https://newsghana.com.gh/cabo-verde-reinforces-commitment-to-ecowas-during-diplomatic-visit/
1221528679,20250119,20250119180000,202501,2025,BENIN,BEN,BEN,,POLICE OFFICER,COP,,COP,1,030,030,03,1,4.0,-6.0,2,1,2,"Edo State, Edo, Nigeria",NI,5,NI37,6.5,6.0,https://tell.ng/in-counterclaim-edo-pdp-insists-overrun-secretariat-by-apc-remains-its-state-office/
